Chris_Davis	12	11	1	1	0	0	2	1	4	0.091	0.167	0.182	0.348	0	0	0	0	0
Josh_Donaldson	12	11	5	1	0	1	1	1	1	0.455	0.5	0.818	1.318	0	0	0	0	0
Josh_Hamilton	12	11	4	2	0	0	3	0	3	0.364	0.417	0.545	0.962	0	0	0	1	0
Chris_Iannetta	12	9	2	0	0	0	0	3	2	0.222	0.417	0.222	0.639	0	0	0	0	0
Howie_Kendrick	12	10	5	1	0	0	2	2	2	0.5	0.583	0.6	1.183	0	0	0	0	0
Brett_Lawrie	12	12	3	0	0	0	0	0	3	0.25	0.25	0.25	0.5	0	0	0	0	0
Darin_Mastroianni	12	12	2	0	0	0	0	0	3	0.167	0.167	0.167	0.333	0	0	0	0	0
Logan_Morrison	12	12	4	0	0	0	0	0	1	0.333	0.333	0.333	0.667	0	0	0	0	0
Mike_Napoli	12	12	3	1	0	1	2	0	6	0.25	0.25	0.583	0.833	0	0	0	0	0
Dustin_Pedroia	12	12	2	0	0	0	0	0	3	0.167	0.167	0.167	0.333	0	0	0	0	0
Hanley_Ramirez	12	12	2	0	0	1	1	0	3	0.167	0.167	0.417	0.583	0	0	0	0	0
Josh_Reddick	12	12	1	0	0	1	1	0	2	0.083	0.083	0.333	0.417	0	0	0	0	0
Danny_Santana	12	11	2	1	0	0	0	1	4	0.182	0.25	0.273	0.523	0	0	0	0	0
George_Springer	12	8	4	0	0	0	1	4	1	0.5	0.667	0.5	1.167	0	0	0	0	0
Mark_Trumbo	12	10	2	0	0	0	2	2	4	0.2	0.333	0.2	0.533	0	0	1	0	0
Lonnie_Chisenhall	11	10	2	0	1	0	2	1	3	0.2	0.273	0.4	0.673	0	0	0	0	0
Jose_Iglesias	11	11	4	1	0	0	1	0	2	0.364	0.364	0.455	0.818	0	0	0	0	1
Munenori_Kawasaki	11	10	3	0	0	0	0	1	1	0.3	0.364	0.3	0.664	0	0	0	0	0
Evan_Longoria	11	11	4	0	0	0	0	0	1	0.364	0.364	0.364	0.727	0	0	0	0	2
Jed_Lowrie	11	10	5	1	0	0	2	1	0	0.5	0.545	0.6	1.145	0	0	0	0	1
Manny_Machado	11	10	2	0	0	0	0	1	2	0.2	0.273	0.2	0.473	0	0	0	0	1
Jhonny_Peralta	11	10	4	1	0	0	2	1	3	0.4	0.455	0.5	0.955	0	0	1	0	1
Drew_Stubbs	11	9	0	0	0	0	0	2	1	0	0.182	0	0.182	0	0	0	0	0
Delmon_Young	11	10	5	0	0	0	3	0	2	0.5	0.545	0.5	1.045	0	0	0	1	0
Dexter_Fowler	10	8	4	1	0	0	1	2	2	0.5	0.6	0.625	1.225	0	0	1	0	0
Evan_Gattis	10	10	3	0	0	0	1	0	1	0.3	0.3	0.3	0.6	0	0	0	0	0
Brandon_Guyer	10	10	3	0	0	0	1	0	2	0.3	0.3	0.3	0.6	0	0	0	0	0
Michael_Saunders	10	8	2	0	1	0	1	2	3	0.25	0.4	0.5	0.9	0	0	0	0	0
Brandon_Barnes	9	9	3	0	0	0	0	0	1	0.333	0.333	0.333	0.667	0	0	0	0	2
Adrian_Beltre	9	9	3	0	0	0	1	0	0	0.333	0.333	0.333	0.667	0	0	0	0	0
Mookie_Betts	9	9	2	1	0	0	1	0	2	0.222	0.222	0.333	0.556	0	0	0	0	0
Xander_Bogaerts	9	9	3	0	0	0	0	0	1	0.333	0.333	0.333	0.667	0	0	0	0	2
Jackie_Bradley	9	9	3	0	0	0	1	0	0	0.333	0.333	0.333	0.667	0	0	0	0	0
Alberto_Callaspo	9	9	2	0	0	0	0	0	1	0.222	0.222	0.222	0.444	0	0	0	0	0
Pedro_Ciriaco	9	9	3	0	1	0	0	0	1	0.333	0.333	0.556	0.889	0	0	0	0	1
Chris_Denorfia	9	8	0	0	0	0	0	1	3	0	0.111	0	0.111	0	0	0	0	1
Mark_DeRosa	9	8	0	0	0	0	0	1	3	0	0.111	0	0.111	0	0	0	0	0
Yunel_Escobar	9	9	3	0	0	0	1	0	1	0.333	0.333	0.333	0.667	0	0	0	0	2
Logan_Forsythe	9	8	5	3	0	1	5	0	1	0.625	0.556	1.375	1.931	0	1	0	0	0
Johnny_Giavotella	9	8	4	1	0	0	0	1	1	0.5	0.556	0.625	1.181	0	0	0	0	0
Adam_Lind	9	9	2	1	0	0	0	0	3	0.222	0.222	0.333	0.556	0	0	0	0	0
David_Lough	9	9	2	0	0	1	1	0	1	0.222	0.222	0.556	0.778	0	0	0	0	0
Mike_Morse	9	9	2	0	0	0	0	0	4	0.222	0.222	0.222	0.444	0	0	0	0	1
Steve_Pearce	9	9	4	2	0	1	2	0	1	0.444	0.444	1	1.444	0	0	0	0	0
Adam_Rosales	9	9	2	1	0	0	1	0	2	0.222	0.222	0.333	0.556	0	0	0	0	0
Eddie_Rosario	9	8	3	0	0	0	3	1	0	0.375	0.444	0.375	0.819	0	0	0	0	0
Miguel_Sano	9	7	0	0	0	0	0	2	2	0	0.222	0	0.222	0	0	0	0	0
Kennys_Vargas	9	8	3	0	0	0	1	0	2	0.375	0.444	0.375	0.819	0	0	0	1	0
Chris_Young	9	9	1	0	0	0	1	0	2	0.111	0.111	0.111	0.222	0	0	0	0	0
Dustin_Ackley	8	7	1	0	0	0	0	0	1	0.143	0.143	0.143	0.286	1	0	0	0	0
Alex_Avila	8	8	1	1	0	0	0	0	1	0.125	0.125	0.25	0.375	0	0	0	0	0
Brett_Gardner	8	7	2	2	0	0	1	0	2	0.286	0.25	0.571	0.821	0	1	0	0	0
L.J._Hoes	8	8	1	1	0	0	0	0	4	0.125	0.125	0.25	0.375	0	0	0	0	1
Kevin_Kiermaier	8	8	3	1	0	0	0	0	0	0.375	0.375	0.5	0.875	0	0	0	0	0
James_McCann	8	7	2	0	1	0	1	0	2	0.286	0.286	0.571	0.857	1	0	0	0	0
Brad_Miller	8	8	1	0	0	0	0	0	4	0.125	0.125	0.125	0.25	0	0	0	0	0
Mitch_Moreland	8	8	2	0	0	0	0	0	1	0.25	0.25	0.25	0.5	0	0	0	0	0
Eduardo_Nunez	8	8	3	1	0	0	0	0	3	0.375	0.375	0.5	0.875	0	0	0	0	0
Kevin_Pillar	8	8	2	1	0	0	0	0	3	0.25	0.25	0.375	0.625	0	0	0	0	0
Colby_Rasmus	8	8	1	0	0	0	1	0	5	0.125	0.125	0.125	0.25	0	0	0	0	0
Shane_Robinson	8	8	2	1	0	0	0	0	1	0.25	0.25	0.375	0.625	0	0	0	0	1
Pablo_Sandoval	8	7	1	1	0	0	1	1	0	0.143	0.25	0.286	0.536	0	0	0	0	0
Denard_Span	8	7	4	0	0	0	0	0	0	0.571	0.571	0.571	1.143	1	0	0	0	0
Jonathan_Villar	8	6	3	0	0	0	1	1	1	0.5	0.5	0.5	1	0	1	0	0	0
Melky_Cabrera	7	7	1	1	0	0	0	0	1	0.143	0.143	0.286	0.429	0	0	0	0	0
Coco_Crisp	7	7	1	0	0	0	0	0	1	0.143	0.143	0.143	0.286	0	0	0	0	0
Jacoby_Ellsbury	7	6	0	0	0	0	0	1	1	0	0.143	0	0.143	0	0	0	0	0
Jonny_Gomes	7	7	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Carlos_Gomez	7	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Ryan_Hanigan	7	7	2	2	0	0	0	0	1	0.286	0.286	0.571	0.857	0	0	0	0	0
Gerald_Laird	7	6	3	1	0	0	0	0	0	0.5	0.571	0.667	1.238	0	0	0	1	0
Nate_McLouth	7	7	1	0	0	0	0	0	2	0.143	0.143	0.143	0.286	0	0	0	0	1
Roberto_Perez	7	6	2	0	0	0	0	1	1	0.333	0.429	0.333	0.762	0	0	1	0	0
Jose_Reyes	7	7	3	1	0	0	0	0	0	0.429	0.429	0.571	1	0	0	0	0	1
Alex_Rodriguez	7	6	1	0	0	0	0	1	1	0.167	0.286	0.167	0.452	0	0	0	0	0
Alfonso_Soriano	7	7	2	0	0	0	1	0	2	0.286	0.286	0.286	0.571	0	0	0	0	0
Taylor_Teagarden	7	7	3	1	0	1	2	0	2	0.429	0.429	1	1.429	0	0	0	0	0
Miguel_Tejada	7	6	2	0	0	0	2	0	1	0.333	0.286	0.333	0.619	0	1	0	0	1
Preston_Tucker	7	7	2	0	0	0	0	0	1	0.286	0.286	0.286	0.571	0	0	0	0	0
Jesus_Aguilar	6	6	1	0	0	0	0	0	4	0.167	0.167	0.167	0.333	0	0	0	0	0
Carlos_Beltran	6	5	0	0	0	0	0	1	1	0	0.167	0	0.167	0	0	0	0	0
Emilio_Bonifacio	6	5	1	0	0	0	1	0	1	0.2	0.2	0.2	0.4	1	0	0	0	0
Ryan_Braun	6	6	2	0	0	0	0	0	1	0.333	0.333	0.333	0.667	0	0	0	0	1
Kris_Bryant	6	6	2	0	1	0	1	0	4	0.333	0.333	0.667	1	0	0	0	0	0
Welington_Castillo	6	4	0	0	0	0	0	2	0	0	0.333	0	0.333	0	0	0	0	0
C.J._Cron	6	6	1	0	0	0	1	0	2	0.167	0.167	0.167	0.333	0	0	0	0	0
Cheslor_Cuthbert	6	6	1	0	0	0	0	0	0	0.167	0.167	0.167	0.333	0	0	0	0	0
Khris_Davis	6	5	2	1	0	0	0	1	2	0.4	0.5	0.6	1.1	0	0	0	0	0
Chone_Figgins	6	5	2	0	0	0	0	1	1	0.4	0.5	0.4	0.9	0	0	0	0	0
David_Freese	6	3	2	0	0	0	0	3	1	0.667	0.833	0.667	1.5	0	0	0	0	0
Nate_Freiman	6	5	2	0	1	0	1	1	0	0.4	0.5	0.8	1.3	0	0	0	0	0
Adrian_Gonzalez	6	6	2	0	0	0	1	0	0	0.333	0.333	0.333	0.667	0	0	0	0	0
Marwin_Gonzalez	6	5	1	0	0	0	0	1	1	0.2	0.333	0.2	0.533	0	0	0	0	0
Anthony_Gose	6	6	1	0	0	0	0	0	3	0.167	0.167	0.167	0.333	0	0	0	0	1
Curtis_Granderson	6	4	1	0	0	1	2	2	2	0.25	0.5	1	1.5	0	0	0	0	0
Robbie_Grossman	6	6	2	0	0	0	1	0	1	0.333	0.333	0.333	0.667	0	0	0	0	0
Franklin_Gutierrez	6	6	2	1	0	1	3	0	2	0.333	0.333	1	1.333	0	0	0	0	0
Corey_Hart	6	6	1	1	0	0	0	0	2	0.167	0.167	0.333	0.5	0	0	0	0	0
Brett_Hayes	6	6	1	0	0	1	2	0	0	0.167	0.167	0.667	0.833	0	0	0	0	0
Elian_Herrera	6	6	2	0	0	0	0	0	1	0.333	0.333	0.333	0.667	0	0	0	0	0
Brock_Holt	6	6	1	0	0	0	0	0	1	0.167	0.167	0.167	0.333	0	0	0	0	0
Maicer_Izturis	6	6	1	0	0	0	1	0	0	0.167	0.167	0.167	0.333	0	0	0	0	0
Desmond_Jennings	6	6	2	0	1	0	0	0	2	0.333	0.333	0.667	1	0	0	0	0	0
Kelly_Johnson	6	5	1	0	0	0	0	1	2	0.2	0.333	0.2	0.533	0	0	0	0	0
Martin_Maldonado	6	6	1	0	0	0	0	0	3	0.167	0.167	0.167	0.333	0	0	0	0	0
Russell_Martin	6	6	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
Justin_Maxwell	6	5	1	0	0	0	0	1	0	0.2	0.333	0.2	0.533	0	0	0	0	0
Brian_McCann	6	5	1	0	0	0	0	1	0	0.2	0.333	0.2	0.533	0	0	0	0	0
Yadier_Molina	6	6	2	1	0	0	0	0	0	0.333	0.333	0.5	0.833	0	0	0	0	0
Derek_Norris	6	5	1	1	0	0	0	1	1	0.2	0.333	0.4	0.733	0	0	1	0	0
Byung-ho_Park	6	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Josmil_Pinto	6	6	1	0	0	0	0	0	2	0.167	0.167	0.167	0.333	0	0	0	0	0
Cody_Ransom	6	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
Ben_Revere	6	6	2	1	0	0	1	0	0	0.333	0.333	0.5	0.833	0	0	0	0	0
Cody_Ross	6	6	4	0	0	0	0	0	0	0.667	0.667	0.667	1.333	0	0	0	0	0
Ryan_Rua	6	6	1	0	0	1	1	0	1	0.167	0.167	0.667	0.833	0	0	0	0	0
Jonathan_Schoop	6	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Travis_Shaw	6	6	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
Moises_Sierra	6	6	1	0	0	0	0	0	3	0.167	0.167	0.167	0.333	0	0	0	0	0
Jorge_Soler	6	6	2	0	0	0	2	0	2	0.333	0.333	0.333	0.667	0	0	0	0	0
Chris_Stewart	6	6	2	0	0	0	0	0	1	0.333	0.333	0.333	0.667	0	0	0	0	0
Mark_Teixeira	6	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Troy_Tulowitzki	6	5	1	1	0	0	1	1	0	0.2	0.333	0.4	0.733	0	0	0	0	0
Juan_Uribe	6	5	1	1	0	0	1	0	1	0.2	0.167	0.4	0.567	0	1	0	0	0
Michael_Young	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Mike_Zunino	6	6	1	0	0	1	3	0	1	0.167	0.167	0.667	0.833	0	0	0	0	0
Doug_Bernier	5	4	1	0	0	0	0	1	0	0.25	0.4	0.25	0.65	0	0	0	0	0
Drew_Butera	5	5	1	0	0	0	1	0	1	0.2	0.2	0.2	0.4	0	0	0	0	0
Curt_Casali	5	5	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
Robinson_Chirinos	5	5	1	0	0	0	0	0	1	0.2	0.2	0.2	0.4	0	0	0	0	0
David_Cooper	5	5	1	0	0	0	0	0	1	0.2	0.2	0.2	0.4	0	0	0	0	0
Johnny_Damon	5	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Stephen_Drew	5	4	0	0	0	0	0	1	2	0	0.2	0	0.2	0	0	0	0	0
Avisail_Garcia	5	5	2	0	0	0	0	0	0	0.4	0.4	0.4	0.8	0	0	0	0	0
Ryan_Goins	5	5	3	0	0	0	1	0	0	0.6	0.6	0.6	1.2	0	0	0	0	0
Derek_Jeter	5	5	2	1	0	0	1	0	0	0.4	0.4	0.6	1	0	0	0	0	0
Jake_Marisnick	5	3	0	0	0	0	1	1	1	0	0.2	0	0.2	0	1	0	0	0
Leonys_Martin	5	4	1	0	0	1	1	1	1	0.25	0.4	1	1.4	0	0	0	0	0
Will_Middlebrooks	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Jesus_Montero	5	5	1	0	0	0	0	0	0	0.2	0.2	0.2	0.4	0	0	0	0	0
Brandon_Moss	5	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Hernan_Perez	5	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Josh_Phegley	5	5	3	2	0	0	0	0	1	0.6	0.6	1	1.6	0	0	0	0	0
Brian_Roberts	5	5	1	0	0	1	1	0	1	0.2	0.2	0.8	1	0	0	0	0	0
Addison_Russell	5	5	2	2	0	0	0	0	1	0.4	0.4	0.8	1.2	0	0	0	0	0
Brendan_Ryan	5	5	2	0	0	0	1	0	0	0.4	0.4	0.4	0.8	0	0	0	0	0
Marcus_Semien	5	5	3	0	0	0	1	0	1	0.6	0.6	0.6	1.2	0	0	0	0	0
Clete_Thomas	5	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Melvin_Upton	5	5	2	1	0	1	2	0	2	0.4	0.4	1.2	1.6	0	0	0	0	0
Vernon_Wells	5	4	4	2	0	0	0	1	0	1	1	1.5	2.5	0	0	0	0	0
Josh_Wilson	5	5	2	0	0	0	4	0	0	0.4	0.4	0.4	0.8	0	0	0	0	0
Darwin_Barney	4	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Byron_Buxton	4	3	0	0	0	0	0	1	0	0	0.25	0	0.25	0	0	0	0	0
Jarrod_Dyson	4	4	2	0	0	0	0	0	0	0.5	0.5	0.5	1	0	0	0	0	0
Craig_Gentry	4	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Tyler_Holt	4	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
James_Jones	4	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Casey_Kotchman	4	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Francisco_Lindor	4	4	1	0	0	0	0	0	1	0.25	0.25	0.25	0.5	0	0	0	0	0
Mike_McCoy	4	3	0	0	0	0	1	1	0	0	0.25	0	0.25	0	0	0	0	0
Jose_Molina	4	4	1	0	0	0	0	0	1	0.25	0.25	0.25	0.5	0	0	0	0	0
Chris_Parmelee	4	3	1	1	0	0	0	1	1	0.333	0.5	0.667	1.167	0	0	0	0	0
Carlos_Pena	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sean_Rodriguez	4	4	2	0	0	1	1	0	1	0.5	0.5	1.25	1.75	0	0	0	0	0
David_Ross	4	3	0	0	0	0	0	1	0	0	0.25	0	0.25	0	0	0	0	0
Andrelton_Simmons	4	3	1	0	0	0	0	1	0	0.333	0.5	0.333	0.833	0	0	0	0	0
Eugenio_Suarez	4	4	1	0	0	0	0	0	1	0.25	0.25	0.25	0.5	0	0	0	0	0
Danny_Worth	4	4	1	0	0	0	0	0	1	0.25	0.25	0.25	0.5	0	0	0	0	1
Tony_Abreu	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hanser_Alberto	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nolan_Arenado	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jake_Arrieta	3	2	1	0	0	1	1	0	1	0.5	0.5	2	2.5	1	0	0	0	0
Lance_Berkman	3	2	1	0	0	0	0	1	0	0.5	0.667	0.5	1.167	0	0	0	0	0
Yuniesky_Betancourt	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Willie_Bloomquist	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Julio_Borbon	3	3	1	0	0	1	2	0	2	0.333	0.333	1.333	1.667	0	0	0	0	0
Domonic_Brown	3	2	1	1	0	0	2	1	1	0.5	0.667	1	1.667	0	0	0	0	0
Joey_Butler	3	3	2	1	0	0	0	0	0	0.667	0.667	1	1.667	0	0	0	0	0
Marlon_Byrd	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kole_Calhoun	3	3	2	0	0	0	0	0	0	0.667	0.667	0.667	1.333	0	0	0	0	0
Mark_Canha	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Matt_Carpenter	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
